M49,iso,year,indicator_id,value
180,COD,2013,40,1
180,COD,2014,40,1
180,COD,2015,40,1
180,COD,2016,40,1
180,COD,2017,40,1
178,COG,2004,40,0.5
178,COG,2005,40,0.5
178,COG,2006,40,1
178,COG,2007,40,1
178,COG,2008,40,1
178,COG,2009,40,1
178,COG,2010,40,1
178,COG,2011,40,1
178,COG,2012,40,0.5
178,COG,2013,40,0.5
178,COG,2014,40,0.5
178,COG,2015,40,0.5
178,COG,2016,40,0.5
178,COG,2017,40,0
170,COL,2004,40,1
170,COL,2005,40,1
170,COL,2006,40,1
170,COL,2007,40,1
170,COL,2008,40,1
170,COL,2009,40,1
170,COL,2010,40,1
170,COL,2011,40,1
170,COL,2012,40,1
170,COL,2013,40,1
170,COL,2014,40,1
170,COL,2015,40,1
170,COL,2016,40,1
170,COL,2017,40,1
174,COM,2005,40,1
174,COM,2006,40,1
174,COM,2007,40,1
174,COM,2008,40,1
174,COM,2009,40,1
174,COM,2010,40,1
174,COM,2011,40,1
174,COM,2012,40,0.5
174,COM,2013,40,0.5
174,COM,2014,40,0.5
174,COM,2015,40,0.5
174,COM,2016,40,0
174,COM,2017,40,0
132,CPV,2005,40,0.5
132,CPV,2006,40,1
132,CPV,2007,40,1
132,CPV,2008,40,1
132,CPV,2009,40,1
132,CPV,2010,40,1
132,CPV,2011,40,0.5
132,CPV,2012,40,0.5
132,CPV,2013,40,0.5
132,CPV,2014,40,0.5
132,CPV,2015,40,0.5
132,CPV,2016,40,0.5
132,CPV,2017,40,0
188,CRI,2004,40,0.5
188,CRI,2005,40,0
188,CRI,2006,40,0
188,CRI,2007,40,0
188,CRI,2008,40,0
188,CRI,2009,40,0
188,CRI,2010,40,0
188,CRI,2011,40,0
188,CRI,2012,40,0
188,CRI,2013,40,0
188,CRI,2014,40,0
188,CRI,2015,40,0
188,CRI,2016,40,0
188,CRI,2017,40,0
262,DJI,2005,40,0
262,DJI,2006,40,0
262,DJI,2007,40,0
262,DJI,2008,40,0
262,DJI,2009,40,0
262,DJI,2010,40,0
262,DJI,2011,40,0
262,DJI,2012,40,0
262,DJI,2013,40,0
262,DJI,2014,40,0
262,DJI,2015,40,0
262,DJI,2016,40,0
262,DJI,2017,40,0
212,DMA,2005,40,0
212,DMA,2006,40,0
212,DMA,2007,40,0
212,DMA,2008,40,0
212,DMA,2009,40,0
212,DMA,2010,40,0
212,DMA,2011,40,0
212,DMA,2012,40,0
212,DMA,2013,40,0
212,DMA,2014,40,0
212,DMA,2015,40,0
212,DMA,2016,40,0
212,DMA,2017,40,0
214,DOM,2004,40,1
214,DOM,2005,40,1
214,DOM,2006,40,1
214,DOM,2007,40,1
214,DOM,2008,40,1
214,DOM,2009,40,1
214,DOM,2010,40,1
214,DOM,2011,40,1
214,DOM,2012,40,1
214,DOM,2013,40,1
214,DOM,2014,40,1
214,DOM,2015,40,1
214,DOM,2016,40,1
214,DOM,2017,40,1
12,DZA,2004,40,0.5
12,DZA,2005,40,0.5
12,DZA,2006,40,0.5
12,DZA,2007,40,0.5
12,DZA,2008,40,0.5
12,DZA,2009,40,0.5
12,DZA,2010,40,0.5
12,DZA,2011,40,0.5
12,DZA,2012,40,0
12,DZA,2013,40,0.5
12,DZA,2014,40,0.5
12,DZA,2015,40,0.5
12,DZA,2016,40,1
12,DZA,2017,40,1
218,ECU,2004,40,1
218,ECU,2005,40,1
218,ECU,2006,40,1
218,ECU,2007,40,1
218,ECU,2008,40,1
218,ECU,2009,40,1
218,ECU,2010,40,1
218,ECU,2011,40,1
218,ECU,2012,40,1
218,ECU,2013,40,1
218,ECU,2014,40,0.5
218,ECU,2015,40,0.5
218,ECU,2016,40,0
218,ECU,2017,40,0
818,EGY,2004,40,1
818,EGY,2005,40,1
818,EGY,2006,40,1
818,EGY,2007,40,1
818,EGY,2008,40,1
818,EGY,2009,40,1
818,EGY,2010,40,1
818,EGY,2011,40,1
818,EGY,2012,40,1
818,EGY,2013,40,1
818,EGY,2014,40,1
818,EGY,2015,40,1
818,EGY,2016,40,1
818,EGY,2017,40,0.5
232,ERI,2004,40,1
232,ERI,2005,40,1
232,ERI,2006,40,1
232,ERI,2007,40,0.5
232,ERI,2008,40,0.5
232,ERI,2009,40,0
232,ERI,2010,40,0
232,ERI,2011,40,0
232,ERI,2012,40,0
232,ERI,2013,40,0
232,ERI,2014,40,0
232,ERI,2015,40,0
232,ERI,2016,40,0
232,ERI,2017,40,0
231,ETH,2004,40,1
231,ETH,2005,40,1
231,ETH,2006,40,1
231,ETH,2007,40,1
231,ETH,2008,40,1
231,ETH,2009,40,1
231,ETH,2010,40,1
231,ETH,2011,40,1
231,ETH,2012,40,1
231,ETH,2013,40,1
231,ETH,2014,40,1
231,ETH,2015,40,1
231,ETH,2016,40,1
231,ETH,2017,40,1
242,FJI,2005,40,0
242,FJI,2006,40,0
242,FJI,2007,40,0
242,FJI,2008,40,0
242,FJI,2009,40,0
242,FJI,2010,40,0
242,FJI,2011,40,0
242,FJI,2012,40,0
242,FJI,2013,40,0
242,FJI,2014,40,0
242,FJI,2015,40,0
242,FJI,2016,40,0
242,FJI,2017,40,0
583,FSM,2005,40,0
583,FSM,2006,40,0
583,FSM,2007,40,0
583,FSM,2008,40,0
583,FSM,2009,40,0
583,FSM,2010,40,0
583,FSM,2011,40,0
583,FSM,2012,40,0
583,FSM,2013,40,0
583,FSM,2014,40,0
583,FSM,2015,40,0
583,FSM,2016,40,0
583,FSM,2017,40,0
266,GAB,2004,40,1
266,GAB,2005,40,1
266,GAB,2006,40,0.5
266,GAB,2007,40,0.5
266,GAB,2008,40,0.5
266,GAB,2009,40,0.5
266,GAB,2010,40,0.5
266,GAB,2011,40,0.5
266,GAB,2012,40,0
266,GAB,2013,40,0.5
266,GAB,2014,40,0.5
266,GAB,2015,40,0.5
266,GAB,2016,40,0.5
266,GAB,2017,40,0
268,GEO,2004,40,1
268,GEO,2005,40,1
268,GEO,2006,40,1
268,GEO,2007,40,1
268,GEO,2008,40,1
268,GEO,2009,40,1
268,GEO,2010,40,1
268,GEO,2011,40,1
268,GEO,2012,40,1
268,GEO,2013,40,1
268,GEO,2014,40,0.5
268,GEO,2015,40,0.5
268,GEO,2016,40,0.5
268,GEO,2017,40,0
288,GHA,2004,40,1
288,GHA,2005,40,1
288,GHA,2006,40,1
288,GHA,2007,40,1
288,GHA,2008,40,1
288,GHA,2009,40,1
288,GHA,2010,40,1
288,GHA,2011,40,1
288,GHA,2012,40,1
288,GHA,2013,40,1
288,GHA,2014,40,1
288,GHA,2015,40,1
288,GHA,2016,40,1
288,GHA,2017,40,1
324,GIN,2004,40,1
324,GIN,2005,40,1
324,GIN,2006,40,1
324,GIN,2007,40,1
324,GIN,2008,40,1
324,GIN,2009,40,1
324,GIN,2010,40,1
324,GIN,2011,40,1
324,GIN,2012,40,1
324,GIN,2013,40,1
324,GIN,2014,40,1
324,GIN,2015,40,1
324,GIN,2016,40,1
324,GIN,2017,40,0.5
270,GMB,2004,40,1
270,GMB,2005,40,1
270,GMB,2006,40,1
270,GMB,2007,40,1
270,GMB,2008,40,1
270,GMB,2009,40,1
270,GMB,2010,40,1
270,GMB,2011,40,1
270,GMB,2012,40,1
270,GMB,2013,40,1
270,GMB,2014,40,1
270,GMB,2015,40,1
270,GMB,2016,40,1
270,GMB,2017,40,1
624,GNB,2004,40,1
624,GNB,2005,40,1
624,GNB,2006,40,1
624,GNB,2007,40,1
624,GNB,2008,40,1
624,GNB,2009,40,1
624,GNB,2010,40,1
624,GNB,2011,40,1
624,GNB,2012,40,1
624,GNB,2013,40,1
624,GNB,2014,40,0.5
624,GNB,2015,40,0.5
624,GNB,2016,40,0.5
624,GNB,2017,40,1
226,GNQ,2005,40,0
226,GNQ,2006,40,0
226,GNQ,2007,40,0
226,GNQ,2008,40,0
226,GNQ,2009,40,0
226,GNQ,2010,40,0
226,GNQ,2011,40,0
226,GNQ,2012,40,0
226,GNQ,2013,40,0
226,GNQ,2014,40,0
226,GNQ,2015,40,0
226,GNQ,2016,40,0
226,GNQ,2017,40,0
308,GRD,2005,40,0
308,GRD,2006,40,0
308,GRD,2007,40,0
308,GRD,2008,40,0
308,GRD,2009,40,0
308,GRD,2010,40,0
308,GRD,2011,40,0
308,GRD,2012,40,0
308,GRD,2013,40,0
308,GRD,2014,40,0
308,GRD,2015,40,0
308,GRD,2016,40,0
308,GRD,2017,40,0
320,GTM,2004,40,1
320,GTM,2005,40,1
320,GTM,2006,40,1
320,GTM,2007,40,1
320,GTM,2008,40,1
320,GTM,2009,40,1
320,GTM,2010,40,1
320,GTM,2011,40,1
320,GTM,2012,40,0.5
320,GTM,2013,40,0.5
320,GTM,2014,40,0
320,GTM,2015,40,0
320,GTM,2016,40,0
320,GTM,2017,40,0.5
328,GUY,2005,40,0.5
328,GUY,2006,40,0.5
328,GUY,2007,40,1
328,GUY,2008,40,1
328,GUY,2009,40,1
328,GUY,2010,40,1
328,GUY,2011,40,1
328,GUY,2012,40,0.5
328,GUY,2013,40,0.5
328,GUY,2014,40,0.5
328,GUY,2015,40,0.5
328,GUY,2016,40,1
328,GUY,2017,40,1
340,HND,2004,40,1
340,HND,2005,40,1
340,HND,2006,40,1
340,HND,2007,40,1
340,HND,2008,40,1
340,HND,2009,40,1
340,HND,2010,40,1
340,HND,2011,40,1
340,HND,2012,40,1
340,HND,2013,40,1
340,HND,2014,40,1
340,HND,2015,40,1
340,HND,2016,40,1
340,HND,2017,40,1
191,HRV,2004,40,1
191,HRV,2005,40,1
191,HRV,2006,40,1
191,HRV,2007,40,0.5
191,HRV,2008,40,0.5
191,HRV,2009,40,0.5
191,HRV,2010,40,0.5
191,HRV,2011,40,0.5
191,HRV,2012,40,0.5
191,HRV,2013,40,0.5
191,HRV,2014,40,0
191,HRV,2015,40,0
191,HRV,2016,40,0
191,HRV,2017,40,0
332,HTI,2004,40,0.5
332,HTI,2005,40,0.5
332,HTI,2006,40,0.5
332,HTI,2007,40,0.5
332,HTI,2008,40,0.5
332,HTI,2009,40,0.5
332,HTI,2010,40,0.5
332,HTI,2011,40,0.5
332,HTI,2012,40,0
332,HTI,2013,40,0.5
332,HTI,2014,40,0.5
332,HTI,2015,40,0.5
332,HTI,2016,40,0.5
332,HTI,2017,40,0
360,IDN,2004,40,1
360,IDN,2005,40,1
360,IDN,2006,40,1
360,IDN,2007,40,1
360,IDN,2008,40,1
360,IDN,2009,40,1
360,IDN,2010,40,1
360,IDN,2011,40,1
360,IDN,2012,40,1
360,IDN,2013,40,1
360,IDN,2014,40,1
360,IDN,2015,40,1
360,IDN,2016,40,1
360,IDN,2017,40,1
356,IND,2004,40,1
356,IND,2005,40,1
356,IND,2006,40,1
356,IND,2007,40,1
356,IND,2008,40,1
356,IND,2009,40,1
356,IND,2010,40,1
356,IND,2011,40,1
356,IND,2012,40,1
356,IND,2013,40,1
356,IND,2014,40,1
356,IND,2015,40,1
356,IND,2016,40,1
356,IND,2017,40,1
1,World,2004,40,0.8169642857
1,World,2005,40,0.7122302158
1,World,2006,40,0.7285714286
1,World,2007,40,0.7392857143
1,World,2008,40,0.75
1,World,2009,40,0.7375886525
1,World,2010,40,0.7340425532
1,World,2011,40,0.7127659574
1,World,2012,40,0.6737588652
1,World,2013,40,0.6527777778
1,World,2014,40,0.5972222222
1,World,2015,40,0.5972222222
1,World,2016,40,0.6111111111
1,World,2017,40,0.575862069
LDC,LDC,2004,40,0.9054054054
LDC,LDC,2005,40,0.7872340426
LDC,LDC,2006,40,0.7872340426
LDC,LDC,2007,40,0.7553191489
LDC,LDC,2008,40,0.7765957447
LDC,LDC,2009,40,0.7765957447
LDC,LDC,2010,40,0.7765957447
LDC,LDC,2011,40,0.7659574468
LDC,LDC,2012,40,0.7446808511
LDC,LDC,2013,40,0.71875
LDC,LDC,2014,40,0.6875
LDC,LDC,2015,40,0.65625
LDC,LDC,2016,40,0.6979166667
LDC,LDC,2017,40,0.71875
364,IRN,2004,40,0
364,IRN,2005,40,0
364,IRN,2006,40,0
364,IRN,2007,40,0
364,IRN,2008,40,0
364,IRN,2009,40,0
364,IRN,2010,40,0
364,IRN,2011,40,0
364,IRN,2012,40,0
364,IRN,2013,40,0
364,IRN,2014,40,0
364,IRN,2015,40,0
364,IRN,2016,40,0
364,IRN,2017,40,0
368,IRQ,2004,40,0
368,IRQ,2005,40,0.5
368,IRQ,2006,40,0.5
368,IRQ,2007,40,0.5
368,IRQ,2008,40,0.5
368,IRQ,2009,40,0.5
368,IRQ,2010,40,0.5
368,IRQ,2011,40,0.5
368,IRQ,2012,40,1
368,IRQ,2013,40,1
368,IRQ,2014,40,1
368,IRQ,2015,40,1
368,IRQ,2016,40,1
368,IRQ,2017,40,1
388,JAM,2004,40,1
388,JAM,2005,40,1
388,JAM,2006,40,1
388,JAM,2007,40,1
388,JAM,2008,40,1
388,JAM,2009,40,1
388,JAM,2010,40,1
388,JAM,2011,40,1
388,JAM,2012,40,1
388,JAM,2013,40,1
388,JAM,2014,40,1
388,JAM,2015,40,1
388,JAM,2016,40,1
388,JAM,2017,40,1
400,JOR,2004,40,0.5
400,JOR,2005,40,0.5
400,JOR,2006,40,0.5
400,JOR,2007,40,0.5
400,JOR,2008,40,0.5
400,JOR,2009,40,0.5
400,JOR,2010,40,0.5
400,JOR,2011,40,0.5
400,JOR,2012,40,0.5
400,JOR,2013,40,0.5
400,JOR,2014,40,0.5
400,JOR,2015,40,0.5
400,JOR,2016,40,0.5
400,JOR,2017,40,1
398,KAZ,2004,40,1
398,KAZ,2005,40,1
398,KAZ,2006,40,1
398,KAZ,2007,40,1
398,KAZ,2008,40,1
398,KAZ,2009,40,1
398,KAZ,2010,40,1
398,KAZ,2011,40,0.5
398,KAZ,2012,40,1
398,KAZ,2013,40,1
398,KAZ,2014,40,0.5
398,KAZ,2015,40,0.5
398,KAZ,2016,40,0.5
398,KAZ,2017,40,1
404,KEN,2004,40,1
404,KEN,2005,40,1
404,KEN,2006,40,1
404,KEN,2007,40,1
404,KEN,2008,40,1
404,KEN,2009,40,1
404,KEN,2010,40,1
404,KEN,2011,40,1
404,KEN,2012,40,1
404,KEN,2013,40,1
404,KEN,2014,40,1
404,KEN,2015,40,1
404,KEN,2016,40,1
404,KEN,2017,40,1
417,KGZ,2004,40,1
417,KGZ,2005,40,1
417,KGZ,2006,40,1
417,KGZ,2007,40,1
417,KGZ,2008,40,1
417,KGZ,2009,40,0.5
417,KGZ,2010,40,0
417,KGZ,2011,40,0
417,KGZ,2012,40,0
417,KGZ,2013,40,0
417,KGZ,2014,40,0.5
417,KGZ,2015,40,0.5
417,KGZ,2016,40,1
417,KGZ,2017,40,1
116,KHM,2004,40,1
116,KHM,2005,40,1
116,KHM,2006,40,1
116,KHM,2007,40,1
116,KHM,2008,40,1
116,KHM,2009,40,1
116,KHM,2010,40,1
116,KHM,2011,40,1
116,KHM,2012,40,1
116,KHM,2013,40,1
116,KHM,2014,40,1
116,KHM,2015,40,1
116,KHM,2016,40,1
116,KHM,2017,40,1
296,KIR,2005,40,0
296,KIR,2006,40,0
296,KIR,2007,40,0
296,KIR,2008,40,0
296,KIR,2009,40,0
296,KIR,2010,40,0
296,KIR,2011,40,0
296,KIR,2012,40,0
296,KIR,2013,40,0
296,KIR,2014,40,0
296,KIR,2015,40,0
296,KIR,2016,40,0
296,KIR,2017,40,0
659,KNA,2005,40,0
659,KNA,2006,40,0
659,KNA,2007,40,0
659,KNA,2008,40,0
659,KNA,2009,40,0
659,KNA,2010,40,0
659,KNA,2011,40,0
659,KNA,2012,40,0
659,KNA,2013,40,0
659,KNA,2014,40,0
659,KNA,2015,40,0
659,KNA,2016,40,0
659,KNA,2017,40,0
418,LAO,2004,40,1
418,LAO,2005,40,1
418,LAO,2006,40,1
418,LAO,2007,40,1
418,LAO,2008,40,1
418,LAO,2009,40,1
418,LAO,2010,40,1
418,LAO,2011,40,1
418,LAO,2012,40,0.5
418,LAO,2013,40,0.5
418,LAO,2014,40,0.5
418,LAO,2015,40,0.5
418,LAO,2016,40,0.5
418,LAO,2017,40,0.5
422,LBN,2004,40,0
422,LBN,2005,40,0.5
422,LBN,2006,40,0.5
422,LBN,2007,40,1
422,LBN,2008,40,1
422,LBN,2009,40,1
422,LBN,2010,40,1
422,LBN,2011,40,1
422,LBN,2012,40,1
422,LBN,2013,40,1
422,LBN,2014,40,1
422,LBN,2015,40,1
422,LBN,2016,40,1
422,LBN,2017,40,1
430,LBR,2004,40,0
430,LBR,2005,40,0
430,LBR,2006,40,0
430,LBR,2007,40,0
430,LBR,2008,40,0.5
430,LBR,2009,40,0.5
430,LBR,2010,40,0.5
430,LBR,2011,40,0.5
430,LBR,2012,40,0.5
430,LBR,2013,40,0.5
430,LBR,2014,40,1
430,LBR,2015,40,1
430,LBR,2016,40,1
430,LBR,2017,40,1
434,LBY,2004,40,0
434,LBY,2005,40,0
434,LBY,2006,40,0
434,LBY,2007,40,0
434,LBY,2008,40,0
434,LBY,2009,40,0
434,LBY,2010,40,0
434,LBY,2011,40,0
434,LBY,2012,40,0
434,LBY,2013,40,0
434,LBY,2014,40,0
434,LBY,2015,40,0
434,LBY,2016,40,0
434,LBY,2017,40,0
662,LCA,2005,40,0
662,LCA,2006,40,0
662,LCA,2007,40,0
662,LCA,2008,40,0
662,LCA,2009,40,0
662,LCA,2010,40,0
662,LCA,2011,40,0
662,LCA,2012,40,0
662,LCA,2013,40,0.5
662,LCA,2014,40,0.5
662,LCA,2015,40,0.5
662,LCA,2016,40,0.5
662,LCA,2017,40,0
144,LKA,2004,40,1
144,LKA,2005,40,1
144,LKA,2006,40,0.5
144,LKA,2007,40,1
144,LKA,2008,40,1
144,LKA,2009,40,1
144,LKA,2010,40,1
144,LKA,2011,40,0.5
144,LKA,2012,40,0.5
144,LKA,2013,40,0.5
144,LKA,2014,40,0
144,LKA,2015,40,0
144,LKA,2016,40,0
144,LKA,2017,40,0
426,LSO,2004,40,1
426,LSO,2005,40,1
426,LSO,2006,40,1
426,LSO,2007,40,1
426,LSO,2008,40,1
426,LSO,2009,40,1
426,LSO,2010,40,1
426,LSO,2011,40,1
426,LSO,2012,40,1
426,LSO,2013,40,1
426,LSO,2014,40,1
426,LSO,2015,40,1
426,LSO,2016,40,1
426,LSO,2017,40,1
504,MAR,2004,40,1
504,MAR,2005,40,1
504,MAR,2006,40,1
504,MAR,2007,40,1
504,MAR,2008,40,1
504,MAR,2009,40,1
504,MAR,2010,40,1
504,MAR,2011,40,1
504,MAR,2012,40,1
504,MAR,2013,40,1
504,MAR,2014,40,1
504,MAR,2015,40,1
504,MAR,2016,40,1
504,MAR,2017,40,0.5
498,MDA,2004,40,0.5
498,MDA,2005,40,0.5
498,MDA,2006,40,1
498,MDA,2007,40,1
498,MDA,2008,40,1
498,MDA,2009,40,0.5
498,MDA,2010,40,0.5
498,MDA,2011,40,0.5
498,MDA,2012,40,0
498,MDA,2013,40,0.5
498,MDA,2014,40,0.5
498,MDA,2015,40,0.5
498,MDA,2016,40,0.5
498,MDA,2017,40,0
450,MDG,2004,40,1
450,MDG,2005,40,1
450,MDG,2006,40,1
450,MDG,2007,40,1
450,MDG,2008,40,1
450,MDG,2009,40,1
450,MDG,2010,40,1
450,MDG,2011,40,1
450,MDG,2012,40,1
450,MDG,2013,40,0.5
450,MDG,2014,40,0.5
450,MDG,2015,40,0
450,MDG,2016,40,0.5
450,MDG,2017,40,0.5
462,MDV,2005,40,1
462,MDV,2006,40,1
462,MDV,2007,40,1
462,MDV,2008,40,1
462,MDV,2009,40,0.5
462,MDV,2010,40,1
462,MDV,2011,40,1
462,MDV,2012,40,1
462,MDV,2013,40,0.5
462,MDV,2014,40,0.5
462,MDV,2015,40,0.5
462,MDV,2016,40,0
462,MDV,2017,40,0
484,MEX,2004,40,0.5
484,MEX,2005,40,0.5
484,MEX,2006,40,0.5
484,MEX,2007,40,0.5
484,MEX,2008,40,0.5
484,MEX,2009,40,0.5
484,MEX,2010,40,0.5
484,MEX,2011,40,0.5
484,MEX,2012,40,0.5
484,MEX,2013,40,0.5
484,MEX,2014,40,0
484,MEX,2015,40,1
484,MEX,2016,40,1
484,MEX,2017,40,1
584,MHL,2005,40,0
584,MHL,2006,40,0
584,MHL,2007,40,0
584,MHL,2008,40,0.5
584,MHL,2009,40,0.5
584,MHL,2010,40,0.5
584,MHL,2011,40,0.5
584,MHL,2012,40,0.5
584,MHL,2013,40,0.5
584,MHL,2014,40,0.5
584,MHL,2015,40,0.5
584,MHL,2016,40,0.5
584,MHL,2017,40,0.5
807,MKD,2004,40,0
807,MKD,2005,40,0
807,MKD,2006,40,0.5
807,MKD,2007,40,0.5
807,MKD,2008,40,0.5
807,MKD,2009,40,0.5
807,MKD,2010,40,0.5
807,MKD,2011,40,0.5
807,MKD,2012,40,0.5
807,MKD,2013,40,0.5
807,MKD,2014,40,0.5
807,MKD,2015,40,0.5
807,MKD,2016,40,0.5
807,MKD,2017,40,0
466,MLI,2004,40,1
466,MLI,2005,40,1
466,MLI,2006,40,1
466,MLI,2007,40,1
466,MLI,2008,40,1
466,MLI,2009,40,1
466,MLI,2010,40,1
466,MLI,2011,40,1
466,MLI,2012,40,1
466,MLI,2013,40,1
466,MLI,2014,40,1
466,MLI,2015,40,1
466,MLI,2016,40,1
466,MLI,2017,40,1
104,MMR,2004,40,1
104,MMR,2005,40,1
104,MMR,2006,40,1
104,MMR,2007,40,0.5
104,MMR,2008,40,0.5
104,MMR,2009,40,0.5
104,MMR,2010,40,1
104,MMR,2011,40,1
104,MMR,2012,40,0.5
104,MMR,2013,40,0.5
104,MMR,2014,40,0
104,MMR,2015,40,0.5
104,MMR,2016,40,0.5
104,MMR,2017,40,1
499,MNE,2006,40,1
499,MNE,2007,40,1
499,MNE,2008,40,1
499,MNE,2009,40,1
499,MNE,2010,40,1
499,MNE,2011,40,1
499,MNE,2012,40,0.5
499,MNE,2013,40,0.5
499,MNE,2014,40,0.5
499,MNE,2015,40,0.5
499,MNE,2016,40,0.5
499,MNE,2017,40,0
496,MNG,2004,40,1
496,MNG,2005,40,1
496,MNG,2006,40,1
496,MNG,2007,40,1
496,MNG,2008,40,1
496,MNG,2009,40,1
496,MNG,2010,40,1
496,MNG,2011,40,1
496,MNG,2012,40,1
496,MNG,2013,40,1
496,MNG,2014,40,1
496,MNG,2015,40,1
496,MNG,2016,40,1
496,MNG,2017,40,1
508,MOZ,2004,40,1
508,MOZ,2005,40,1
508,MOZ,2006,40,1
508,MOZ,2007,40,1
508,MOZ,2008,40,1
508,MOZ,2009,40,1
508,MOZ,2010,40,1
508,MOZ,2011,40,1
508,MOZ,2012,40,1
508,MOZ,2013,40,1
508,MOZ,2014,40,1
508,MOZ,2015,40,0.5
508,MOZ,2016,40,0.5
508,MOZ,2017,40,0.5
478,MRT,2004,40,1
478,MRT,2005,40,1
478,MRT,2006,40,1
478,MRT,2007,40,1
478,MRT,2008,40,1
478,MRT,2009,40,1
478,MRT,2010,40,1
478,MRT,2011,40,1
478,MRT,2012,40,1
478,MRT,2013,40,1
478,MRT,2014,40,1
478,MRT,2015,40,1
478,MRT,2016,40,0.5
478,MRT,2017,40,0.5
480,MUS,2004,40,1
480,MUS,2005,40,1
480,MUS,2006,40,1
480,MUS,2007,40,1
480,MUS,2008,40,1
480,MUS,2009,40,1
480,MUS,2010,40,1
480,MUS,2011,40,1
480,MUS,2012,40,1
480,MUS,2013,40,1
480,MUS,2014,40,1
480,MUS,2015,40,1
480,MUS,2016,40,0.5
480,MUS,2017,40,0
454,MWI,2004,40,1
454,MWI,2005,40,1
454,MWI,2006,40,1
454,MWI,2007,40,1
454,MWI,2008,40,1
454,MWI,2009,40,1
454,MWI,2010,40,1
454,MWI,2011,40,1
454,MWI,2012,40,1
454,MWI,2013,40,1
454,MWI,2014,40,1
454,MWI,2015,40,1
454,MWI,2016,40,1
454,MWI,2017,40,1
458,MYS,2004,40,0
458,MYS,2005,40,0
458,MYS,2006,40,0
458,MYS,2007,40,0
458,MYS,2008,40,0
458,MYS,2009,40,0
458,MYS,2010,40,0
458,MYS,2011,40,0
458,MYS,2012,40,0
458,MYS,2013,40,0
458,MYS,2014,40,0
458,MYS,2015,40,0
458,MYS,2016,40,0
458,MYS,2017,40,0
516,NAM,2004,40,0.5
516,NAM,2005,40,0.5
516,NAM,2006,40,0.5
516,NAM,2007,40,1
516,NAM,2008,40,1
516,NAM,2009,40,1
516,NAM,2010,40,1
516,NAM,2011,40,1
516,NAM,2012,40,1
516,NAM,2013,40,1
516,NAM,2014,40,0.5
516,NAM,2015,40,1
516,NAM,2016,40,1
516,NAM,2017,40,1
562,NER,2004,40,1
562,NER,2005,40,1
562,NER,2006,40,1
562,NER,2007,40,1
562,NER,2008,40,1
562,NER,2009,40,1
562,NER,2010,40,1
562,NER,2011,40,1
562,NER,2012,40,1
562,NER,2013,40,1
562,NER,2014,40,1
562,NER,2015,40,1
562,NER,2016,40,1
562,NER,2017,40,1
566,NGA,2004,40,1
566,NGA,2005,40,1
566,NGA,2006,40,1
566,NGA,2007,40,1
566,NGA,2008,40,1
566,NGA,2009,40,1
566,NGA,2010,40,1
566,NGA,2011,40,1
566,NGA,2012,40,1
566,NGA,2013,40,1
566,NGA,2014,40,1
566,NGA,2015,40,1
566,NGA,2016,40,1
566,NGA,2017,40,1
558,NIC,2004,40,1
558,NIC,2005,40,1
558,NIC,2006,40,1
558,NIC,2007,40,1
558,NIC,2008,40,1
558,NIC,2009,40,1
558,NIC,2010,40,1
558,NIC,2011,40,1
558,NIC,2012,40,1
558,NIC,2013,40,0.5
558,NIC,2014,40,0.5
558,NIC,2015,40,1
558,NIC,2016,40,1
558,NIC,2017,40,0.5
524,NPL,2004,40,1
524,NPL,2005,40,1
524,NPL,2006,40,1
524,NPL,2007,40,1
524,NPL,2008,40,1
524,NPL,2009,40,1
524,NPL,2010,40,1
524,NPL,2011,40,1
524,NPL,2012,40,1
524,NPL,2013,40,1
524,NPL,2014,40,1
524,NPL,2015,40,1
524,NPL,2016,40,1
524,NPL,2017,40,1
520,NRU,2017,40,0
586,PAK,2004,40,1
586,PAK,2005,40,1
586,PAK,2006,40,1
586,PAK,2007,40,1
586,PAK,2008,40,1
586,PAK,2009,40,1
586,PAK,2010,40,1
586,PAK,2011,40,1
586,PAK,2012,40,1
586,PAK,2013,40,1
586,PAK,2014,40,1
586,PAK,2015,40,1
586,PAK,2016,40,1
586,PAK,2017,40,1
591,PAN,2004,40,1
591,PAN,2005,40,1
591,PAN,2006,40,1
591,PAN,2007,40,1
591,PAN,2008,40,1
591,PAN,2009,40,1
591,PAN,2010,40,1
591,PAN,2011,40,1
591,PAN,2012,40,1
591,PAN,2013,40,1
591,PAN,2014,40,1
591,PAN,2015,40,1
591,PAN,2016,40,1
591,PAN,2017,40,1
604,PER,2004,40,1
604,PER,2005,40,1
604,PER,2006,40,1
604,PER,2007,40,1
604,PER,2008,40,1
604,PER,2009,40,1
604,PER,2010,40,1
604,PER,2011,40,1
604,PER,2012,40,1
604,PER,2013,40,1
604,PER,2014,40,1
604,PER,2015,40,1
604,PER,2016,40,1
604,PER,2017,40,1
608,PHL,2004,40,1
608,PHL,2005,40,1
608,PHL,2006,40,1
608,PHL,2007,40,1
608,PHL,2008,40,1
608,PHL,2009,40,1
608,PHL,2010,40,1
608,PHL,2011,40,1
608,PHL,2012,40,1
608,PHL,2013,40,1
608,PHL,2014,40,1
608,PHL,2015,40,1
608,PHL,2016,40,1
608,PHL,2017,40,1
585,PLW,2005,40,0
585,PLW,2006,40,0
585,PLW,2007,40,0
585,PLW,2008,40,0
585,PLW,2009,40,0
585,PLW,2010,40,0
585,PLW,2011,40,0
585,PLW,2012,40,0
585,PLW,2013,40,0
585,PLW,2014,40,0
585,PLW,2015,40,0
